County,Zip,Year of Birth,Tests,Less than 5 mcg/dL,5-10 mcg/dL,10-15 mcg/dL,15+ mcg/dL,Total Elevated Blood Levels,"Rate per 1,000",Percent,Zip Code Location,County Location
Dutchess,12564,2019,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.58714, -73.58946)","(41.755009, -73.739951)"
Dutchess,12567,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.99316, -73.66674)","(41.755009, -73.739951)"
Dutchess,12567,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.99316, -73.66674)","(41.755009, -73.739951)"
Dutchess,12569,2017,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.746335, -73.817266)","(41.755009, -73.739951)"
Dutchess,12570,2018,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.644619, -73.674092)","(41.755009, -73.739951)"
Dutchess,12570,2019,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.644619, -73.674092)","(41.755009, -73.739951)"
Dutchess,12571,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.00888, -73.84014)","(41.755009, -73.739951)"
Dutchess,12572,2018,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.926105, -73.894669)","(41.755009, -73.739951)"
Dutchess,12572,2019,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.926105, -73.894669)","(41.755009, -73.739951)"
Dutchess,12578,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.796696, -73.794052)","(41.755009, -73.739951)"
Dutchess,12580,2018,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.846035, -73.910551)","(41.755009, -73.739951)"
Dutchess,12580,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.846035, -73.910551)","(41.755009, -73.739951)"
Dutchess,12581,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.890719, -73.666476)","(41.755009, -73.739951)"
Dutchess,12582,2018,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.543279, -73.725207)","(41.755009, -73.739951)"
Dutchess,12582,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.543279, -73.725207)","(41.755009, -73.739951)"
Dutchess,12583,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.0573, -73.88676)","(41.755009, -73.739951)"
Dutchess,12585,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.719922, -73.70086)","(41.755009, -73.739951)"
Dutchess,12590,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.595832, -73.88745)","(41.755009, -73.739951)"
Dutchess,12590,2016,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.595832, -73.88745)","(41.755009, -73.739951)"
Dutchess,12590,2017,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.595832, -73.88745)","(41.755009, -73.739951)"
Dutchess,12590,2018,183,183.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.595832, -73.88745)","(41.755009, -73.739951)"
Dutchess,12594,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.669591, -73.558676)","(41.755009, -73.739951)"
Dutchess,12594,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.669591, -73.558676)","(41.755009, -73.739951)"
Dutchess,12601,2014,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.701664, -73.916805)","(41.755009, -73.739951)"
Dutchess,12601,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.701664, -73.916805)","(41.755009, -73.739951)"
Dutchess,12601,2020,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.701664, -73.916805)","(41.755009, -73.739951)"
Dutchess,12603,2014,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.69706, -73.8624)","(41.755009, -73.739951)"
Dutchess,12603,2015,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.69706, -73.8624)","(41.755009, -73.739951)"
Dutchess,12603,2016,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.69706, -73.8624)","(41.755009, -73.739951)"
Dutchess,12603,2017,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.69706, -73.8624)","(41.755009, -73.739951)"
Erie,14001,2018,49,49.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.016719, -78.510497)","(42.752759, -78.778192)"
Erie,14004,2018,62,62.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.901992, -78.524759)","(42.752759, -78.778192)"
Erie,14006,2018,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.634072, -79.051514)","(42.752759, -78.778192)"
Erie,14006,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.634072, -79.051514)","(42.752759, -78.778192)"
Erie,14025,2018,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.626575, -78.720978)","(42.752759, -78.778192)"
Erie,14025,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.626575, -78.720978)","(42.752759, -78.778192)"
Erie,14031,2019,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.982268, -78.617411)","(42.752759, -78.778192)"
Erie,14032,2018,67,67.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.045445, -78.631521)","(42.752759, -78.778192)"
Erie,14032,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.045445, -78.631521)","(42.752759, -78.778192)"
Erie,14033,2018,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.657503, -78.685041)","(42.752759, -78.778192)"
Erie,14043,2018,172,172.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.902602, -78.706762)","(42.752759, -78.778192)"
Erie,14047,2018,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.69462, -78.987802)","(42.752759, -78.778192)"
Erie,14047,2019,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.69462, -78.987802)","(42.752759, -78.778192)"
Erie,14051,2017,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.033131, -78.69326)","(42.752759, -78.778192)"
Erie,14051,2018,140,140.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.033131, -78.69326)","(42.752759, -78.778192)"
Erie,14051,2019,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.033131, -78.69326)","(42.752759, -78.778192)"
Erie,14052,2018,102,102.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.771162, -78.563272)","(42.752759, -78.778192)"
Erie,14055,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.553172, -78.608173)","(42.752759, -78.778192)"
Erie,14055,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.553172, -78.608173)","(42.752759, -78.778192)"
Erie,14057,2019,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.64529, -78.871317)","(42.752759, -78.778192)"
Erie,14059,2019,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.831055, -78.639808)","(42.752759, -78.778192)"
Erie,14068,2018,44,44.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.023243, -78.753686)","(42.752759, -78.778192)"
Erie,14068,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.023243, -78.753686)","(42.752759, -78.778192)"
Erie,14069,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.598702, -78.639675)","(42.752759, -78.778192)"
Erie,14070,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.45302, -78.939188)","(42.752759, -78.778192)"
Erie,14070,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.45302, -78.939188)","(42.752759, -78.778192)"
Erie,14072,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.013771, -78.958496)","(42.752759, -78.778192)"
Erie,14072,2018,141,141.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.013771, -78.958496)","(42.752759, -78.778192)"
Erie,14072,2019,51,51.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.013771, -78.958496)","(42.752759, -78.778192)"
Erie,14075,2017,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.733234, -78.834422)","(42.752759, -78.778192)"
Erie,14080,2018,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.640921, -78.538651)","(42.752759, -78.778192)"
Erie,14080,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.640921, -78.538651)","(42.752759, -78.778192)"
Erie,14081,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.556143, -79.122894)","(42.752759, -78.778192)"
Erie,14081,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.556143, -79.122894)","(42.752759, -78.778192)"
Erie,14081,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.556143, -79.122894)","(42.752759, -78.778192)"
Erie,14085,2017,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.719062, -78.934684)","(42.752759, -78.778192)"
Erie,14085,2018,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.719062, -78.934684)","(42.752759, -78.778192)"
Erie,14085,2019,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.719062, -78.934684)","(42.752759, -78.778192)"
Erie,14086,2017,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.905877, -78.627625)","(42.752759, -78.778192)"
Erie,14091,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.539825, -78.865691)","(42.752759, -78.778192)"
Erie,14091,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.539825, -78.865691)","(42.752759, -78.778192)"
Erie,14102,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.836658, -78.553177)","(42.752759, -78.778192)"
Erie,14111,2018,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.58351, -78.908047)","(42.752759, -78.778192)"
Erie,14111,2019,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.58351, -78.908047)","(42.752759, -78.778192)"
Erie,14127,2017,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.764164, -78.742821)","(42.752759, -78.778192)"
Erie,14127,2018,232,232.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.764164, -78.742821)","(42.752759, -78.778192)"
Erie,14127,2019,89,89.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.764164, -78.742821)","(42.752759, -78.778192)"
Erie,14139,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.718999, -78.536856)","(42.752759, -78.778192)"
Erie,14141,2018,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.521734, -78.704161)","(42.752759, -78.778192)"
Erie,14150,2017,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.001575, -78.861741)","(42.752759, -78.778192)"
Erie,14150,2019,115,109.0,6.0,0.0,0.0,0.0,0.0,0.0,"(43.001575, -78.861741)","(42.752759, -78.778192)"
Erie,14170,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.704094, -78.670831)","(42.752759, -78.778192)"
Erie,14201,2017,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.89797, -78.884047)","(42.752759, -78.778192)"
Erie,14202,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.882757, -78.877245)","(42.752759, -78.778192)"
Erie,14203,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.88215, -78.867026)","(42.752759, -78.778192)"
Erie,14206,2016,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.869763, -78.796792)","(42.752759, -78.778192)"
Erie,14210,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.863725, -78.827208)","(42.752759, -78.778192)"
Erie,14213,2020,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.917852, -78.889241)","(42.752759, -78.778192)"
Erie,14215,2014,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.933454, -78.81184)","(42.752759, -78.778192)"
Erie,14216,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.947283, -78.859475)","(42.752759, -78.778192)"
Erie,14216,2016,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.947283, -78.859475)","(42.752759, -78.778192)"
Erie,14216,2017,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.947283, -78.859475)","(42.752759, -78.778192)"
Erie,14218,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.810099, -78.781921)","(42.752759, -78.778192)"
Erie,14219,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.785549, -78.822312)","(42.752759, -78.778192)"
Erie,14219,2019,53,53.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.785549, -78.822312)","(42.752759, -78.778192)"
Erie,14221,2017,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.980183, -78.734894)","(42.752759, -78.778192)"
Erie,14224,2017,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.841518, -78.761265)","(42.752759, -78.778192)"
Erie,14226,2017,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.969504, -78.798576)","(42.752759, -78.778192)"
Essex,12870,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.8396, -73.76022)","(44.108971, -73.777573)"
Essex,12928,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.96698, -73.46178)","(44.108971, -73.777573)"
Essex,12932,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.226627, -73.624732)","(44.108971, -73.777573)"
Essex,12932,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.226627, -73.624732)","(44.108971, -73.777573)"
Essex,12944,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.493052, -73.480994)","(44.108971, -73.777573)"
Essex,12946,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.281966, -73.988816)","(44.108971, -73.777573)"
Essex,12974,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.045341, -73.465362)","(44.108971, -73.777573)"
Essex,12993,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.229722, -73.460833)","(44.108971, -73.777573)"
Essex,12996,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.37414, -73.4172)","(44.108971, -73.777573)"
Essex,12996,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.37414, -73.4172)","(44.108971, -73.777573)"
Franklin,12916,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.827852, -74.530013)","(44.594374, -74.31067)"
Franklin,12917,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.926563, -74.176701)","(44.594374, -74.31067)"
Franklin,12920,2018,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.92315, -74.082893)","(44.594374, -74.31067)"
Franklin,12926,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.94762, -74.3373)","(44.594374, -74.31067)"
Franklin,12953,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.845371, -74.269912)","(44.594374, -74.31067)"
Franklin,12957,2018,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.86812, -74.56398)","(44.594374, -74.31067)"
Franklin,12957,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.86812, -74.56398)","(44.594374, -74.31067)"
Franklin,12966,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.81898, -74.415)","(44.594374, -74.31067)"
Franklin,12986,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.23505, -74.46496)","(44.594374, -74.31067)"
Franklin,12986,2018,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.23505, -74.46496)","(44.594374, -74.31067)"
Franklin,12986,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.23505, -74.46496)","(44.594374, -74.31067)"
Fulton,12010,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.92364, -74.17086)","(43.115609, -74.423678)"
Fulton,12010,2018,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.92364, -74.17086)","(43.115609, -74.423678)"
Fulton,12025,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.057254, -74.198122)","(43.115609, -74.423678)"
Fulton,12095,2017,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.02114, -74.3955)","(43.115609, -74.423678)"
Fulton,12117,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.102843, -74.263232)","(43.115609, -74.423678)"
Fulton,12117,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.102843, -74.263232)","(43.115609, -74.423678)"
Fulton,12134,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.234942, -74.156837)","(43.115609, -74.423678)"
Fulton,13452,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.03776, -74.6364)","(43.115609, -74.423678)"
Genesee,14001,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.016719, -78.510497)","(43.00091, -78.192778)"
Genesee,14005,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.918368, -78.252988)","(43.00091, -78.192778)"
Genesee,14011,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.835713, -78.280907)","(43.00091, -78.192778)"
Genesee,14013,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.071553, -78.387693)","(43.00091, -78.192778)"
Genesee,14020,2017,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.994565, -78.190625)","(43.00091, -78.192778)"
Genesee,14036,2018,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.972006, -78.383842)","(43.00091, -78.192778)"
Genesee,14036,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.972006, -78.383842)","(43.00091, -78.192778)"
Genesee,14054,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.91559, -78.135091)","(43.00091, -78.192778)"
Genesee,14058,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.085396, -78.156946)","(43.00091, -78.192778)"
Genesee,14125,2018,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.078642, -78.272493)","(43.00091, -78.192778)"
Genesee,14125,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.078642, -78.272493)","(43.00091, -78.192778)"
Genesee,14143,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.981048, -78.080897)","(43.00091, -78.192778)"
Genesee,14416,2018,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.07373, -77.985432)","(43.00091, -78.192778)"
Genesee,14422,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.07615, -78.071607)","(43.00091, -78.192778)"
Genesee,14482,2017,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.96432, -77.9808)","(43.00091, -78.192778)"
Genesee,14525,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.898777, -78.030271)","(43.00091, -78.192778)"
Greene,12083,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.416705, -74.011373)","(42.286951, -74.149495)"
Greene,12083,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.416705, -74.011373)","(42.286951, -74.149495)"
Greene,12192,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.38328, -73.8243)","(42.286951, -74.149495)"
Greene,12413,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.32514, -74.02992)","(42.286951, -74.149495)"
Greene,12413,2019,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.32514, -74.02992)","(42.286951, -74.149495)"
Greene,12431,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.377411, -74.056683)","(42.286951, -74.149495)"
Greene,12451,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.305672, -73.944172)","(42.286951, -74.149495)"
Greene,12463,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.174316, -74.021686)","(42.286951, -74.149495)"
Greene,12485,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.194261, -74.134684)","(42.286951, -74.149495)"
Greene,12485,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.194261, -74.134684)","(42.286951, -74.149495)"
Herkimer,13324,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.32077, -74.963299)","(43.1631, -74.8741)"
Herkimer,13329,2018,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.1037, -74.74098)","(43.1631, -74.8741)"
Herkimer,13329,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.1037, -74.74098)","(43.1631, -74.8741)"
Herkimer,13340,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040165, -75.082322)","(43.1631, -74.8741)"
Herkimer,13340,2018,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040165, -75.082322)","(43.1631, -74.8741)"
Herkimer,13340,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040165, -75.082322)","(43.1631, -74.8741)"
Herkimer,13365,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.08642, -74.904)","(43.1631, -74.8741)"
Herkimer,13407,2019,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.99114, -74.98056)","(43.1631, -74.8741)"
Herkimer,13431,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.2051, -75.0726)","(43.1631, -74.8741)"
Herkimer,13502,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.12746, -75.21426)","(43.1631, -74.8741)"
Jefferson,13601,2015,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.98444, -75.90054)","(44.0607, -75.9928)"
Jefferson,13601,2016,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.98444, -75.90054)","(44.0607, -75.9928)"
Jefferson,13602,2016,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.054057, -75.750531)","(44.0607, -75.9928)"
Jefferson,13602,2017,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.054057, -75.750531)","(44.0607, -75.9928)"
Jefferson,13602,2019,61,61.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.054057, -75.750531)","(44.0607, -75.9928)"
Jefferson,13603,2015,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.04216, -75.79152)","(44.0607, -75.9928)"
Jefferson,13603,2016,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.04216, -75.79152)","(44.0607, -75.9928)"
Jefferson,13603,2017,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.04216, -75.79152)","(44.0607, -75.9928)"
Jefferson,13603,2018,92,92.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.04216, -75.79152)","(44.0607, -75.9928)"
Jefferson,13603,2019,141,141.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.04216, -75.79152)","(44.0607, -75.9928)"
Jefferson,13606,2019,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.858497, -76.009224)","(44.0607, -75.9928)"
Jefferson,13608,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.198498, -75.607636)","(44.0607, -75.9928)"
Jefferson,13608,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.198498, -75.607636)","(44.0607, -75.9928)"
Jefferson,13612,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.00621, -75.796688)","(44.0607, -75.9928)"
Jefferson,13612,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.00621, -75.796688)","(44.0607, -75.9928)"
Jefferson,13612,2019,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.00621, -75.796688)","(44.0607, -75.9928)"
Jefferson,13616,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.02437, -75.858123)","(44.0607, -75.9928)"
Jefferson,13616,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.02437, -75.858123)","(44.0607, -75.9928)"
Jefferson,13619,2016,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.980552, -75.620903)","(44.0607, -75.9928)"
Jefferson,13622,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.064254, -76.129074)","(44.0607, -75.9928)"
Jefferson,13624,2018,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.239325, -76.08045)","(44.0607, -75.9928)"
Jefferson,13634,2017,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.00616, -76.07107)","(44.0607, -75.9928)"
Jefferson,13637,2015,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.090947, -75.804665)","(44.0607, -75.9928)"
Jefferson,13637,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.090947, -75.804665)","(44.0607, -75.9928)"
Jefferson,13637,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.090947, -75.804665)","(44.0607, -75.9928)"
Jefferson,13637,2019,52,52.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.090947, -75.804665)","(44.0607, -75.9928)"
Jefferson,13656,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.19102, -75.95556)","(44.0607, -75.9928)"
Jefferson,13661,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.709861, -76.079638)","(44.0607, -75.9928)"
Jefferson,13679,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.304223, -75.80961)","(44.0607, -75.9928)"
Jefferson,13685,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.943471, -76.111664)","(44.0607, -75.9928)"
Jefferson,13685,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.943471, -76.111664)","(44.0607, -75.9928)"
Jefferson,13691,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(44.197024, -75.7963)","(44.0607, -75.9928)"
Lewis,13325,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.577189, -75.564678)","(43.786397, -75.442617)"
Lewis,13327,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.899822, -75.381978)","(43.786397, -75.442617)"
Lewis,13327,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.899822, -75.381978)","(43.786397, -75.442617)"
Lewis,13343,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.73778, -75.3279)","(43.786397, -75.442617)"
Lewis,13343,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.73778, -75.3279)","(43.786397, -75.442617)"
Lewis,13367,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.7871, -75.47691)","(43.786397, -75.442617)"
